,word,book_count,book_frequency,show_count,show_frequency
5534,newsletter,1.0,3.7181632273656813e-05,,
5535,looks,,,131.0,0.0111727078891258
5536,phone,,,43.0,0.003667377398720682
5537,lab,,,29.0,0.0024733475479744135
5538,yeah,,,28.0,0.0023880597014925373
5539,stares,,,23.0,0.001961620469083156
5540,okay,,,23.0,0.001961620469083156
5541,greg,,,21.0,0.001791044776119403
5542,security,,,21.0,0.001791044776119403
5543,nearby,,,20.0,0.0017057569296375266
5544,gets,,,19.0,0.0016204690831556504
5545,starts,,,19.0,0.0016204690831556504
5546,continues,,,19.0,0.0016204690831556504
5547,sits,,,18.0,0.001535181236673774
5548,car,,,18.0,0.001535181236673774
5549,reaches,,,17.0,0.0014498933901918977
5550,notebook,,,17.0,0.0014498933901918977
5551,pulls,,,16.0,0.0013646055437100213
5552,sees,,,16.0,0.0013646055437100213
5553,major,,,16.0,0.0013646055437100213
5554,er,,,16.0,0.0013646055437100213
5555,pub,,,15.0,0.001279317697228145
5556,sighs,,,14.0,0.0011940298507462687
5557,mycroft,,,14.0,0.0011940298507462687
5558,picks,,,14.0,0.0011940298507462687
5559,fletcher,,,14.0,0.0011940298507462687
5560,liberty,,,14.0,0.0011940298507462687
5561,torch,,,14.0,0.0011940298507462687
5562,sugar,,,13.0,0.0011087420042643922
5563,maybe,,,13.0,0.0011087420042643922
5564,louise,,,13.0,0.0011087420042643922
5565,bar,,,13.0,0.0011087420042643922
5566,gary,,,13.0,0.0011087420042643922
5567,smiles,,,13.0,0.0011087420042643922
5568,holds,,,12.0,0.001023454157782516
5569,rabbit,,,12.0,0.001023454157782516
5570,tries,,,12.0,0.001023454157782516
5571,swipes,,,11.0,0.0009381663113006396
5572,cell,,,11.0,0.0009381663113006396
5573,nice,,,11.0,0.0009381663113006396
5574,realises,,,11.0,0.0009381663113006396
5575,repeatedly,,,10.0,0.0008528784648187633
5576,desk,,,10.0,0.0008528784648187633
5577,corporal,,,10.0,0.0008528784648187633
5578,dad,,,10.0,0.0008528784648187633
5579,jim,,,10.0,0.0008528784648187633
5580,spins,,,10.0,0.0008528784648187633
5581,monster,,,10.0,0.0008528784648187633
5582,cup,,,10.0,0.0008528784648187633
5583,hello,,,9.0,0.000767590618336887
5584,password,,,9.0,0.000767590618336887
5585,pulling,,,9.0,0.000767590618336887
5586,mm,,,9.0,0.000767590618336887
5587,backwards,,,9.0,0.000767590618336887
5588,dewer,,,9.0,0.000767590618336887
5589,glares,,,9.0,0.000767590618336887
5590,harpoon,,,9.0,0.000767590618336887
5591,bluebell,,,9.0,0.000767590618336887
5592,growls,,,8.0,0.0006823027718550107
5593,billy,,,8.0,0.0006823027718550107
5594,sighing,,,8.0,0.0006823027718550107
5595,drug,,,8.0,0.0006823027718550107
5596,briefly,,,8.0,0.0006823027718550107
5597,um,,,8.0,0.0006823027718550107
5598,raises,,,8.0,0.0006823027718550107
5599,control,,,7.0,0.0005970149253731343
5600,anxiously,,,7.0,0.0005970149253731343
5601,hurries,,,7.0,0.0005970149253731343
5602,area,,,7.0,0.0005970149253731343
5603,woods,,,7.0,0.0005970149253731343
5604,text,,,7.0,0.0005970149253731343
5605,minefield,,,7.0,0.0005970149253731343
5606,jacket,,,7.0,0.0005970149253731343
5607,keeps,,,7.0,0.0005970149253731343
5608,leans,,,7.0,0.0005970149253731343
5609,bob,,,7.0,0.0005970149253731343
5610,nods,,,7.0,0.0005970149253731343
5611,military,,,7.0,0.0005970149253731343
5612,momentarily,,,7.0,0.0005970149253731343
5613,anguish,,,7.0,0.0005970149253731343
5614,snarling,,,7.0,0.0005970149253731343
5615,gaze,,,7.0,0.0005970149253731343
5616,gun,,,7.0,0.0005970149253731343
5617,napkin,,,7.0,0.0005970149253731343
5618,slide,,,7.0,0.0005970149253731343
5619,aims,,,7.0,0.0005970149253731343
5620,sheeting,,,7.0,0.0005970149253731343
5621,alarm,,,6.0,0.000511727078891258
5622,therapist,,,6.0,0.000511727078891258
5623,lowers,,,6.0,0.000511727078891258
5624,chemical,,,6.0,0.000511727078891258
5625,throws,,,6.0,0.000511727078891258
5626,pull,,,6.0,0.000511727078891258
5627,gazes,,,6.0,0.000511727078891258
5628,footage,,,6.0,0.000511727078891258
5629,falls,,,6.0,0.000511727078891258
5630,tearfully,,,6.0,0.000511727078891258
5631,switches,,,6.0,0.000511727078891258
5632,slams,,,6.0,0.000511727078891258
5633,onwards,,,6.0,0.000511727078891258
5634,photo,,,6.0,0.000511727078891258
5635,slightly,,,6.0,0.000511727078891258
5636,presumably,,,6.0,0.000511727078891258
5637,grins,,,6.0,0.000511727078891258
5638,cages,,,6.0,0.000511727078891258
5639,hudson,,,6.0,0.000511727078891258
5640,metal,,,6.0,0.000511727078891258
5641,various,,,6.0,0.000511727078891258
5642,scientists,,,5.0,0.00042643923240938164
5643,morse,,,5.0,0.00042643923240938164
5644,flashlight,,,5.0,0.00042643923240938164
5645,bet,,,5.0,0.00042643923240938164
5646,doorway,,,5.0,0.00042643923240938164
5647,claps,,,5.0,0.00042643923240938164
5648,animals,,,5.0,0.00042643923240938164
5649,scientist,,,5.0,0.00042643923240938164
5650,snarls,,,5.0,0.00042643923240938164
5651,arc,,,5.0,0.00042643923240938164
5652,stumbles,,,5.0,0.00042643923240938164
5653,speaking,,,5.0,0.00042643923240938164
5654,experiments,,,5.0,0.00042643923240938164
5655,exasperated,,,5.0,0.00042643923240938164
5656,drugged,,,5.0,0.00042643923240938164
5657,lifts,,,5.0,0.00042643923240938164
5658,grimacing,,,5.0,0.00042643923240938164
5659,microscope,,,5.0,0.00042643923240938164
5660,jesus,,,5.0,0.00042643923240938164
5661,irritated,,,5.0,0.00042643923240938164
5662,mug,,,5.0,0.00042643923240938164
5663,hesitates,,,5.0,0.00042643923240938164
5664,frowns,,,5.0,0.00042643923240938164
5665,flashback,,,5.0,0.00042643923240938164
5666,breathes,,,5.0,0.00042643923240938164
5667,laughs,,,5.0,0.00042643923240938164
5668,inspector,,,5.0,0.00042643923240938164
5669,flashes,,,5.0,0.00042643923240938164
5670,whines,,,5.0,0.00042643923240938164
5671,experiment,,,5.0,0.00042643923240938164
5672,mirror,,,5.0,0.00042643923240938164
5673,u,,,5.0,0.00042643923240938164
5674,transcriber,,,5.0,0.00042643923240938164
5675,simultaneously,,,5.0,0.00042643923240938164
5676,ta,,,5.0,0.00042643923240938164
5677,underneath,,,5.0,0.00042643923240938164
5678,realising,,,4.0,0.0003411513859275053
5679,scrabbles,,,4.0,0.0003411513859275053
5680,wolf,,,4.0,0.0003411513859275053
5681,shakes,,,4.0,0.0003411513859275053
5682,gas,,,4.0,0.0003411513859275053
5683,churchill,,,4.0,0.0003411513859275053
5684,ooh,,,4.0,0.0003411513859275053
5685,mostly,,,4.0,0.0003411513859275053
5686,upwards,,,4.0,0.0003411513859275053
5687,rim,,,4.0,0.0003411513859275053
5688,q,,,4.0,0.0003411513859275053
5689,whispering,,,4.0,0.0003411513859275053
5690,disbelief,,,4.0,0.0003411513859275053
5691,sofa,,,4.0,0.0003411513859275053
5692,anyway,,,4.0,0.0003411513859275053
5693,na,,,4.0,0.0003411513859275053
5694,job,,,4.0,0.0003411513859275053
5695,jump,,,4.0,0.0003411513859275053
5696,authorisation,,,4.0,0.0003411513859275053
5697,elevator,,,4.0,0.0003411513859275053
5698,hi,,,4.0,0.0003411513859275053
5699,pauses,,,4.0,0.0003411513859275053
5700,pointedly,,,4.0,0.0003411513859275053
5701,snorts,,,4.0,0.0003411513859275053
5702,hurls,,,4.0,0.0003411513859275053
5703,hears,,,4.0,0.0003411513859275053
5704,shrugs,,,4.0,0.0003411513859275053
5705,straightens,,,4.0,0.0003411513859275053
5706,code,,,4.0,0.0003411513859275053
5707,reckon,,,4.0,0.0003411513859275053
5708,growl,,,4.0,0.0003411513859275053
5709,fade,,,4.0,0.0003411513859275053
5710,kirsty,,,4.0,0.0003411513859275053
5711,answers,,,4.0,0.0003411513859275053
5712,claws,,,4.0,0.0003411513859275053
5713,peers,,,4.0,0.0003411513859275053
5714,tables,,,4.0,0.0003411513859275053
5715,choice,,,4.0,0.0003411513859275053
5716,mmm,,,4.0,0.0003411513859275053
5717,camera,,,4.0,0.0003411513859275053
5718,genetic,,,4.0,0.0003411513859275053
5719,stimulus,,,4.0,0.0003411513859275053
5720,documentary,,,4.0,0.0003411513859275053
5721,voiceover,,,4.0,0.0003411513859275053
5722,storms,,,4.0,0.0003411513859275053
5723,reads,,,4.0,0.0003411513859275053
5724,stitched,,,4.0,0.0003411513859275053
5725,tourists,,,4.0,0.0003411513859275053
5726,grabs,,,4.0,0.0003411513859275053
5727,brief,,,4.0,0.0003411513859275053
5728,jeep,,,4.0,0.0003411513859275053
5729,hits,,,4.0,0.0003411513859275053
5730,rover,,,4.0,0.0003411513859275053
5731,sarcastically,,,4.0,0.0003411513859275053
5732,moors,,,4.0,0.0003411513859275053
5733,lowering,,,3.0,0.000255863539445629
5734,trails,,,3.0,0.000255863539445629
5735,reveal,,,3.0,0.000255863539445629
5736,shrieks,,,3.0,0.000255863539445629
5737,vegetarian,,,3.0,0.000255863539445629
5738,labs,,,3.0,0.000255863539445629
5739,waits,,,3.0,0.000255863539445629
5740,exasperation,,,3.0,0.000255863539445629
5741,mate,,,3.0,0.000255863539445629
5742,trills,,,3.0,0.000255863539445629
5743,blare,,,3.0,0.000255863539445629
5744,nonchalant,,,3.0,0.000255863539445629
5745,gon,,,3.0,0.000255863539445629
5746,tour,,,3.0,0.000255863539445629
5747,button,,,3.0,0.000255863539445629
5748,stool,,,3.0,0.000255863539445629
5749,disbelieving,,,3.0,0.000255863539445629
5750,swings,,,3.0,0.000255863539445629
5751,finishes,,,3.0,0.000255863539445629
5752,vehicle,,,3.0,0.000255863539445629
5753,loses,,,3.0,0.000255863539445629
5754,process,,,3.0,0.000255863539445629
5755,briskly,,,3.0,0.000255863539445629
5756,ominously,,,3.0,0.000255863539445629
5757,elsewhere,,,3.0,0.000255863539445629
5758,authorization,,,3.0,0.000255863539445629
5759,recoils,,,3.0,0.000255863539445629
5760,query,,,3.0,0.000255863539445629
5761,catches,,,3.0,0.000255863539445629
5762,drives,,,3.0,0.000255863539445629
5763,pint,,,3.0,0.000255863539445629
5764,grimaces,,,3.0,0.000255863539445629
5765,keys,,,3.0,0.000255863539445629
5766,base,,,3.0,0.000255863539445629
5767,aye,,,3.0,0.000255863539445629
5768,gesturing,,,3.0,0.000255863539445629
5769,explosives,,,3.0,0.000255863539445629
5770,undershaw,,,3.0,0.000255863539445629
5771,flicks,,,3.0,0.000255863539445629
5772,paw,,,3.0,0.000255863539445629
5773,idiot,,,3.0,0.000255863539445629
5774,likewise,,,3.0,0.000255863539445629
5775,unhappily,,,3.0,0.000255863539445629
5776,fencing,,,3.0,0.000255863539445629
5777,trouser,,,3.0,0.000255863539445629
5778,thatcher,,,3.0,0.000255863539445629
5779,offering,,,3.0,0.000255863539445629
5780,hairs,,,3.0,0.000255863539445629
5781,jumps,,,3.0,0.000255863539445629
5782,flinches,,,3.0,0.000255863539445629
5783,pacing,,,3.0,0.000255863539445629
5784,hmm,,,3.0,0.000255863539445629
5785,aim,,,3.0,0.000255863539445629
5786,handler,,,3.0,0.000255863539445629
5787,pad,,,3.0,0.000255863539445629
5788,trauma,,,3.0,0.000255863539445629
5789,happily,,,3.0,0.000255863539445629
5790,saucer,,,3.0,0.000255863539445629
5791,pattern,,,3.0,0.000255863539445629
5792,widen,,,3.0,0.000255863539445629
5793,savagely,,,3.0,0.000255863539445629
5794,plate,,,3.0,0.000255863539445629
5795,rummaging,,,3.0,0.000255863539445629
5796,frantically,,,3.0,0.000255863539445629
5797,calm,,,3.0,0.000255863539445629
5798,mugs,,,3.0,0.000255863539445629
5799,patients,,,3.0,0.000255863539445629
5800,fully,,,3.0,0.000255863539445629
5801,calmly,,,3.0,0.000255863539445629
5802,palace,,,3.0,0.000255863539445629
5803,war,,,3.0,0.000255863539445629
5804,clears,,,3.0,0.000255863539445629
5805,slamming,,,3.0,0.000255863539445629
5806,adopts,,,3.0,0.000255863539445629
5807,massive,,,3.0,0.000255863539445629
5808,growling,,,3.0,0.000255863539445629
5809,ages,,,3.0,0.000255863539445629
5810,angrily,,,3.0,0.000255863539445629
5811,anguished,,,3.0,0.000255863539445629
5812,blog,,,3.0,0.000255863539445629
5813,milk,,,3.0,0.000255863539445629
5814,attack,,,3.0,0.000255863539445629
5815,panic,,,3.0,0.000255863539445629
5816,team,,,3.0,0.000255863539445629
5817,shaky,,,3.0,0.000255863539445629
5818,wail,,,3.0,0.000255863539445629
5819,torchlight,,,3.0,0.000255863539445629
5820,totally,,,3.0,0.000255863539445629
5821,attacker,,,3.0,0.000255863539445629
5822,patrons,,,3.0,0.000255863539445629
5823,noisily,,,3.0,0.000255863539445629
5824,eating,,,3.0,0.000255863539445629
5825,dial,,,3.0,0.000255863539445629
5826,funny,,,3.0,0.000255863539445629
5827,chatterjee,,,3.0,0.000255863539445629
5828,blankly,,,3.0,0.000255863539445629
5829,sandwich,,,3.0,0.000255863539445629
5830,sweatshirts,,,3.0,0.000255863539445629
5831,utter,,,3.0,0.000255863539445629
5832,restaurant,,,3.0,0.000255863539445629
5833,leaps,,,3.0,0.000255863539445629
5834,retreats,,,2.0,0.00017057569296375266
5835,zone,,,2.0,0.00017057569296375266
5836,mix,,,2.0,0.00017057569296375266
5837,genes,,,2.0,0.00017057569296375266
5838,pushes,,,2.0,0.00017057569296375266
5839,accorded,,,2.0,0.00017057569296375266
5840,approaches,,,2.0,0.00017057569296375266
5841,bends,,,2.0,0.00017057569296375266
5842,screws,,,2.0,0.00017057569296375266
5843,shine,,,2.0,0.00017057569296375266
5844,container,,,2.0,0.00017057569296375266
5845,incredibly,,,2.0,0.00017057569296375266
5846,determinedly,,,2.0,0.00017057569296375266
5847,leg,,,2.0,0.00017057569296375266
5848,tiles,,,2.0,0.00017057569296375266
5849,pipes,,,2.0,0.00017057569296375266
5850,gases,,,2.0,0.00017057569296375266
5851,fades,,,2.0,0.00017057569296375266
5852,courtesy,,,2.0,0.00017057569296375266
5853,tubes,,,2.0,0.00017057569296375266
5854,panicked,,,2.0,0.00017057569296375266
5855,races,,,2.0,0.00017057569296375266
5856,ominous,,,2.0,0.00017057569296375266
5857,flatly,,,2.0,0.00017057569296375266
5858,pings,,,2.0,0.00017057569296375266
5859,christ,,,2.0,0.00017057569296375266
5860,subjects,,,2.0,0.00017057569296375266
5861,hansen,,,2.0,0.00017057569296375266
5862,frantic,,,2.0,0.00017057569296375266
5863,leonard,,,2.0,0.00017057569296375266
5864,mara,,,2.0,0.00017057569296375266
5865,nader,,,2.0,0.00017057569296375266
5866,rick,,,2.0,0.00017057569296375266
5867,uslowski,,,2.0,0.00017057569296375266
5868,mary,,,2.0,0.00017057569296375266
5869,sachets,,,2.0,0.00017057569296375266
5870,sauce,,,2.0,0.00017057569296375266
5871,barbed,,,2.0,0.00017057569296375266
5872,bastard,,,2.0,0.00017057569296375266
5873,bullets,,,2.0,0.00017057569296375266
5874,literally,,,2.0,0.00017057569296375266
5875,moriarty,,,2.0,0.00017057569296375266
5876,grabbing,,,2.0,0.00017057569296375266
5877,snarl,,,2.0,0.00017057569296375266
5878,terrifying,,,2.0,0.00017057569296375266
5879,crumples,,,2.0,0.00017057569296375266
5880,unmoving,,,2.0,0.00017057569296375266
5881,dyson,,,2.0,0.00017057569296375266
5882,elaine,,,2.0,0.00017057569296375266
5883,focusing,,,2.0,0.00017057569296375266
5884,deliriant,,,2.0,0.00017057569296375266
5885,laboratory,,,2.0,0.00017057569296375266
5886,dolly,,,2.0,0.00017057569296375266
5887,coveralls,,,2.0,0.00017057569296375266
5888,cloning,,,2.0,0.00017057569296375266
5889,masks,,,2.0,0.00017057569296375266
5890,blinking,,,2.0,0.00017057569296375266
5891,hysterical,,,2.0,0.00017057569296375266
5892,location,,,2.0,0.00017057569296375266
5893,temporarily,,,2.0,0.00017057569296375266
5894,leaders,,,2.0,0.00017057569296375266
5895,aerosol,,,2.0,0.00017057569296375266
5896,presses,,,2.0,0.00017057569296375266
5897,locks,,,2.0,0.00017057569296375266
5898,narrows,,,2.0,0.00017057569296375266
5899,priority,,,2.0,0.00017057569296375266
5900,ultra,,,2.0,0.00017057569296375266
5901,children,,,2.0,0.00017057569296375266
5902,sinks,,,2.0,0.00017057569296375266
5903,indiana,,,2.0,0.00017057569296375266
5904,panel,,,2.0,0.00017057569296375266
5905,decontamination,,,2.0,0.00017057569296375266
5906,bothered,,,2.0,0.00017057569296375266
5907,dimly,,,2.0,0.00017057569296375266
5908,widowed,,,2.0,0.00017057569296375266
5909,conservatory,,,2.0,0.00017057569296375266
5910,rear,,,2.0,0.00017057569296375266
5911,extension,,,2.0,0.00017057569296375266
5912,searches,,,2.0,0.00017057569296375266
5913,hungry,,,2.0,0.00017057569296375266
5914,christmas,,,2.0,0.00017057569296375266
5915,uncomfortable,,,2.0,0.00017057569296375266
5916,jumper,,,2.0,0.00017057569296375266
5917,whisky,,,2.0,0.00017057569296375266
5918,highland,,,2.0,0.00017057569296375266
5919,fisherman,,,2.0,0.00017057569296375266
5920,unemployed,,,2.0,0.00017057569296375266
5921,wedding,,,2.0,0.00017057569296375266
5922,headlights,,,2.0,0.00017057569296375266
5923,buries,,,2.0,0.00017057569296375266
5924,recoiling,,,2.0,0.00017057569296375266
5925,rubs,,,2.0,0.00017057569296375266
5926,raising,,,2.0,0.00017057569296375266
5927,wakes,,,2.0,0.00017057569296375266
5928,duvet,,,2.0,0.00017057569296375266
5929,gene,,,2.0,0.00017057569296375266
5930,flashlights,,,2.0,0.00017057569296375266
5931,unaware,,,2.0,0.00017057569296375266
5932,breaks,,,2.0,0.00017057569296375266
5933,shoves,,,2.0,0.00017057569296375266
5934,mates,,,2.0,0.00017057569296375266
5935,bloke,,,2.0,0.00017057569296375266
5936,tree,,,2.0,0.00017057569296375266
5937,misty,,,2.0,0.00017057569296375266
5938,drum,,,2.0,0.00017057569296375266
5939,metallic,,,2.0,0.00017057569296375266
5940,mutant,,,2.0,0.00017057569296375266
5941,clasps,,,2.0,0.00017057569296375266
5942,groaning,,,2.0,0.00017057569296375266
5943,scary,,,2.0,0.00017057569296375266
5944,breaths,,,2.0,0.00017057569296375266
5945,blowing,,,2.0,0.00017057569296375266
5946,cope,,,2.0,0.00017057569296375266
5947,overhead,,,2.0,0.00017057569296375266
5948,sher,,,2.0,0.00017057569296375266
5949,whoever,,,2.0,0.00017057569296375266
5950,intermittently,,,2.0,0.00017057569296375266
5951,blinks,,,2.0,0.00017057569296375266
5952,squints,,,2.0,0.00017057569296375266
5953,sh,,,2.0,0.00017057569296375266
5954,cheers,,,2.0,0.00017057569296375266
5955,taps,,,2.0,0.00017057569296375266
5956,tells,,,2.0,0.00017057569296375266
5957,pick,,,2.0,0.00017057569296375266
5958,slow,,,2.0,0.00017057569296375266
5959,holiday,,,2.0,0.00017057569296375266
5960,refuses,,,2.0,0.00017057569296375266
5961,sunglasses,,,2.0,0.00017057569296375266
5962,hang,,,2.0,0.00017057569296375266
5963,urgently,,,2.0,0.00017057569296375266
5964,slaps,,,2.0,0.00017057569296375266
5965,flicker,,,2.0,0.00017057569296375266
5966,gasping,,,2.0,0.00017057569296375266
5967,droop,,,2.0,0.00017057569296375266
5968,leaning,,,2.0,0.00017057569296375266
5969,swipe,,,2.0,0.00017057569296375266
5970,plastic,,,2.0,0.00017057569296375266
5971,fluffy,,,2.0,0.00017057569296375266
5972,worried,,,2.0,0.00017057569296375266
5973,nutter,,,2.0,0.00017057569296375266
5974,hopefully,,,2.0,0.00017057569296375266
5975,oldest,,,2.0,0.00017057569296375266
5976,drunk,,,2.0,0.00017057569296375266
5977,trots,,,2.0,0.00017057569296375266
5978,chatting,,,2.0,0.00017057569296375266
5979,unsuccessfully,,,2.0,0.00017057569296375266
5980,film,,,2.0,0.00017057569296375266
5981,buy,,,2.0,0.00017057569296375266
5982,tucking,,,2.0,0.00017057569296375266
5983,falsely,,,2.0,0.00017057569296375266
5984,cupboard,,,2.0,0.00017057569296375266
5985,jar,,,2.0,0.00017057569296375266
5986,hurrying,,,2.0,0.00017057569296375266
5987,drops,,,2.0,0.00017057569296375266
5988,vienna,,,2.0,0.00017057569296375266
5989,switch,,,2.0,0.00017057569296375266
5990,potential,,,2.0,0.00017057569296375266
5991,army,,,2.0,0.00017057569296375266
5992,pokes,,,2.0,0.00017057569296375266
5993,scuse,,,2.0,0.00017057569296375266
5994,failing,,,2.0,0.00017057569296375266
5995,backs,,,2.0,0.00017057569296375266
5996,stomps,,,2.0,0.00017057569296375266
5997,television,,,2.0,0.00017057569296375266
5998,tea,,,2.0,0.00017057569296375266
5999,flinch,,,2.0,0.00017057569296375266
6000,caption,,,2.0,0.00017057569296375266
6001,sniggers,,,2.0,0.00017057569296375266
6002,unearthing,,,2.0,0.00017057569296375266
6003,outcrop,,,2.0,0.00017057569296375266
6004,adult,,,2.0,0.00017057569296375266
6005,supply,,,2.0,0.00017057569296375266
6006,horrified,,,2.0,0.00017057569296375266
6007,offscreen,,,2.0,0.00017057569296375266
6008,til,,,2.0,0.00017057569296375266
6009,flick,,,2.0,0.00017057569296375266
6010,site,,,2.0,0.00017057569296375266
6011,wanders,,,2.0,0.00017057569296375266
6012,scrabbling,,,2.0,0.00017057569296375266
6013,weapons,,,2.0,0.00017057569296375266
6014,handy,,,2.0,0.00017057569296375266
6015,government,,,2.0,0.00017057569296375266
6016,biological,,,2.0,0.00017057569296375266
6017,fabric,,,2.0,0.00017057569296375266
6018,frustration,,,2.0,0.00017057569296375266
6019,invoices,,,2.0,0.00017057569296375266
6020,tip,,,2.0,0.00017057569296375266
6021,porton,,,2.0,0.00017057569296375266
6022,spike,,,2.0,0.00017057569296375266
6023,rips,,,2.0,0.00017057569296375266
6024,noticing,,,2.0,0.00017057569296375266
6025,numbers,,,2.0,0.00017057569296375266
6026,nodding,,,2.0,0.00017057569296375266
6027,lots,,,2.0,0.00017057569296375266
6028,engine,,,2.0,0.00017057569296375266
6029,flicking,,,2.0,0.00017057569296375266
6030,delighted,,,2.0,0.00017057569296375266
6031,invented,,,2.0,0.00017057569296375266
6032,hurling,,,2.0,0.00017057569296375266
6033,initially,,,2.0,0.00017057569296375266
6034,fancied,,,2.0,0.00017057569296375266
6035,disappointing,,,2.0,0.00017057569296375266
6036,roars,,,2.0,0.00017057569296375266
6037,smugly,,,2.0,0.00017057569296375266
6038,female,,,2.0,0.00017057569296375266
6039,dining,,,2.0,0.00017057569296375266
6040,ketchup,,,2.0,0.00017057569296375266
6041,parents,,,2.0,0.00017057569296375266
6042,spilled,,,2.0,0.00017057569296375266
6043,lungful,,,2.0,0.00017057569296375266
6044,mop,,,2.0,0.00017057569296375266
6045,aisle,,,2.0,0.00017057569296375266
6046,dressing,,,2.0,0.00017057569296375266
6047,speedy,,,2.0,0.00017057569296375266
6048,scramble,,,2.0,0.00017057569296375266
6049,mantelpiece,,,2.0,0.00017057569296375266
6050,fur,,,2.0,0.00017057569296375266
6051,packet,,,2.0,0.00017057569296375266
6052,tosses,,,2.0,0.00017057569296375266
6053,scrambling,,,2.0,0.00017057569296375266
6054,flatmate,,,2.0,0.00017057569296375266
6055,taxi,,,2.0,0.00017057569296375266
6056,groans,,,2.0,0.00017057569296375266
6057,wandering,,,2.0,0.00017057569296375266
6058,boring,,,2.0,0.00017057569296375266
6059,tourism,,,2.0,0.00017057569296375266
6060,startled,,,2.0,0.00017057569296375266
6061,relevant,,,2.0,0.00017057569296375266
6062,promising,,,2.0,0.00017057569296375266
6063,listening,,,2.0,0.00017057569296375266
6064,breeding,,,2.0,0.00017057569296375266
6065,monsters,,,2.0,0.00017057569296375266
6066,amongst,,,2.0,0.00017057569296375266
6067,hutch,,,2.0,0.00017057569296375266
6068,month,,,2.0,0.00017057569296375266
6069,doncaster,,,2.0,0.00017057569296375266
6070,closes,,,2.0,0.00017057569296375266
6071,suspiciously,,,2.0,0.00017057569296375266
6072,doorbell,,,2.0,0.00017057569296375266
6073,cruise,,,2.0,0.00017057569296375266
6074,beer,,,2.0,0.00017057569296375266
6075,barely,,,2.0,0.00017057569296375266
6076,straightforward,,,2.0,0.00017057569296375266
6077,asks,,,2.0,0.00017057569296375266
6078,sniffer,,,2.0,0.00017057569296375266
6079,wallet,,,2.0,0.00017057569296375266
6080,envy,,,2.0,0.00017057569296375266
6081,apologise,,,2.0,0.00017057569296375266
6082,concrete,,,2.0,0.00017057569296375266
6083,rocking,,,2.0,0.00017057569296375266
6084,transcript,,,2.0,0.00017057569296375266
6085,wrapping,,,2.0,0.00017057569296375266
6086,laptop,,,2.0,0.00017057569296375266
6087,snorer,,,2.0,0.00017057569296375266
6088,aiming,,,2.0,0.00017057569296375266
6089,flashbacks,,,2.0,0.00017057569296375266
6090,abbott,,,1.0,8.528784648187633e-05
6091,aequoria,,,1.0,8.528784648187633e-05
6092,victoria,,,1.0,8.528784648187633e-05
6093,cynically,,,1.0,8.528784648187633e-05
6094,asperger,,,1.0,8.528784648187633e-05
6095,glowers,,,1.0,8.528784648187633e-05
6096,proudly,,,1.0,8.528784648187633e-05
6097,destroyed,,,1.0,8.528784648187633e-05
6098,rabbits,,,1.0,8.528784648187633e-05
6099,jellyfish,,,1.0,8.528784648187633e-05
6100,appropriate,,,1.0,8.528784648187633e-05
6101,overwhelming,,,1.0,8.528784648187633e-05
6102,compassion,,,1.0,8.528784648187633e-05
6103,hilarious,,,1.0,8.528784648187633e-05
6104,kasbah,,,1.0,8.528784648187633e-05
6105,searching,,,1.0,8.528784648187633e-05
6106,handwritten,,,1.0,8.528784648187633e-05
6107,scratch,,,1.0,8.528784648187633e-05
6108,hate,,,1.0,8.528784648187633e-05
6109,provides,,,1.0,8.528784648187633e-05
6110,mockingly,,,1.0,8.528784648187633e-05
6111,peaky,,,1.0,8.528784648187633e-05
6112,varies,,,1.0,8.528784648187633e-05
6113,hammer,,,1.0,8.528784648187633e-05
6114,hesitating,,,1.0,8.528784648187633e-05
6115,crystalline,,,1.0,8.528784648187633e-05
6116,petulant,,,1.0,8.528784648187633e-05
6117,crushes,,,1.0,8.528784648187633e-05
6118,forming,,,1.0,8.528784648187633e-05
6119,insincerely,,,1.0,8.528784648187633e-05
6120,generic,,,1.0,8.528784648187633e-05
6121,scribbling,,,1.0,8.528784648187633e-05
6122,formulae,,,1.0,8.528784648187633e-05
6123,shudders,,,1.0,8.528784648187633e-05
6124,enjoying,,,1.0,8.528784648187633e-05
6125,propped,,,1.0,8.528784648187633e-05
6126,pens,,,1.0,8.528784648187633e-05
6127,lungs,,,1.0,8.528784648187633e-05
6128,marker,,,1.0,8.528784648187633e-05
6129,coloured,,,1.0,8.528784648187633e-05
6130,appealing,,,1.0,8.528784648187633e-05
6131,previously,,,1.0,8.528784648187633e-05
6132,vet,,,1.0,8.528784648187633e-05
6133,sniffs,,,1.0,8.528784648187633e-05
6134,describing,,,1.0,8.528784648187633e-05
6135,chewing,,,1.0,8.528784648187633e-05
6136,recall,,,1.0,8.528784648187633e-05
6137,inwards,,,1.0,8.528784648187633e-05
6138,slippers,,,1.0,8.528784648187633e-05
6139,imaginary,,,1.0,8.528784648187633e-05
6140,theoretically,,,1.0,8.528784648187633e-05
6141,deposit,,,1.0,8.528784648187633e-05
6142,turkey,,,1.0,8.528784648187633e-05
6143,technique,,,1.0,8.528784648187633e-05
6144,feels,,,1.0,8.528784648187633e-05
6145,visual,,,1.0,8.528784648187633e-05
6146,screens,,,1.0,8.528784648187633e-05
6147,puppy,,,1.0,8.528784648187633e-05
6148,creeps,,,1.0,8.528784648187633e-05
6149,brushing,,,1.0,8.528784648187633e-05
6150,variations,,,1.0,8.528784648187633e-05
6151,physically,,,1.0,8.528784648187633e-05
